scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,pack_count,product_url,availability,search_term_ar,scraped_at,discount
50,Seoudi Supermarket,Ahmad Tea Jasmine Green Tea,244.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,250.0,g,,https://seoudisupermarket.com/en/ahmad-tea-jasmine-green-tea-250-g,In Stock,,2026-09-14 18:42:16.524392
51,Seoudi Supermarket,Ahmad Tea London Blend Black Tea,18.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,40.0,g,,https://seoudisupermarket.com/en/ahmad-tea-london-blend-black-tea-40-g,In Stock,,2026-09-14 18:42:23.351132
52,Seoudi Supermarket,Ahmad Tea Mint Green Tea,209.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,250.0,g,,https://seoudisupermarket.com/en/ahmad-tea-mint-green-tea-250-g,In Stock,,2026-09-14 18:42:23.351132
53,Seoudi Supermarket,Royal Mint Green Tea,25.75,29.95,EGP,Royal,Green Tea,Tea,Green Tea,,,25,https://seoudisupermarket.com/en/royal-mint-green-tea-25-pieces,In Stock,,2026-09-14 18:42:23.352132,14.0
54,Seoudi Supermarket,Ahmad Tea Green Tea Selection,88.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-green-tea-selection-20-pieces,In Stock,,2026-09-14 18:42:23.353133
55,Seoudi Supermarket,Ahmad Tea Green Tea,71.95,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,100.0,g,,https://seoudisupermarket.com/en/ahmad-tea-green-tea-100-g,In Stock,,2026-09-14 18:42:23.354132
56,Seoudi Supermarket,Ahmad Tea Green Tea,164.75,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,250.0,g,,https://seoudisupermarket.com/en/ahmad-tea-green-tea-250-g,In Stock,,2026-09-14 18:42:23.354132
57,Seoudi Supermarket,Ahmad Tea Mint Green Tea,208.25,,EGP,Ahmad Tea,Green Tea,Tea,Green Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-mint-green-tea-100-pieces,In Stock,,2026-09-14 18:42:23.355133
58,Seoudi Supermarket,Ahmad Tea English N.1 Taggless Teabags,142.25,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-english-n-1-taggless-teabags-100-pieces,In Stock,,2026-09-14 18:42:23.356133
59,Seoudi Supermarket,Ahmad Tea English N.1 Tagged Teabags,54.95,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-english-n-1-tagged-teabags-25-pieces,In Stock,,2026-09-14 18:42:23.357132
60,Seoudi Supermarket,Ahmad Tea English N.1 Tagged Teabags,181.75,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-english-n-1-tagged-teabags-100-pieces,In Stock,,2026-09-14 18:42:23.357132
61,Seoudi Supermarket,Ahmad Tea Earl Grey Tea,89.95,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,100.0,g,,https://seoudisupermarket.com/en/ahmad-tea-earl-grey-tea-100-g,In Stock,,2026-09-14 18:42:23.358132
62,Seoudi Supermarket,Ahmad Tea Earl Grey Tea,229.95,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-earl-grey-tea-100-pieces,In Stock,,2026-09-14 18:42:23.359129
63,Seoudi Supermarket,Ahmad Tea Earl Grey Tea,59.75,,EGP,Ahmad Tea,Earl Grey Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-earl-grey-tea-25-pieces,In Stock,,2026-09-14 18:42:23.360129
64,Seoudi Supermarket,Ahmad Tea Black Tea with Cinnamon Haze,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-black-tea-with-cinnamon-haze-20-piece,In Stock,,2026-09-14 18:42:23.361129
65,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Respberry Indulgence,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-respberry-indulgence-20-piece,In Stock,,2026-09-14 18:42:23.362129
66,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Strawberry Sensation,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-strawberry-sensation-20-piece,In Stock,,2026-09-14 18:42:23.362129
67,Seoudi Supermarket,Ahmad Tea Clove Tea,208.25,,EGP,Ahmad Tea,Flavored Tea,Tea,Regular Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-clove-tea-100-pieces,In Stock,,2026-09-14 18:42:23.363129
68,Seoudi Supermarket,Ahmad Tea Clove Flavored Black Tea,54.95,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-clove-flavored-black-tea-25-pieces,In Stock,,2026-09-14 18:42:23.364129
69,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Lemon & Lime Twist,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-lemon-and-lime-twist-20-piece,In Stock,,2026-09-14 18:42:23.365129
70,Seoudi Supermarket,Ahmad Tea English Breakfast Tagged Teabags,181.75,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-tagged-teabags-100-pieces,In Stock,,2026-09-14 18:42:23.366128
71,Seoudi Supermarket,Ahmad Tea English Breakfast Tagged Teabags,48.95,,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,25,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-tagged-teabags-25-pieces,In Stock,,2026-09-14 18:42:23.366128
72,Seoudi Supermarket,Ahmad Tea English Breakfast Tagless Teabags,118.95,142.25,EGP,Ahmad Tea,English Breakfast Tea,Tea,Black Tea,,,100,https://seoudisupermarket.com/en/ahmad-tea-english-breakfast-tagless-teabags-100-sachet,In Stock,,2026-09-14 18:42:23.367128,16.0
73,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Apple Refresh,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-apple-refresh-20-piece,In Stock,,2026-09-14 18:42:23.368128
74,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Peach & Passion Fruit,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-peach-passion-fruit-20-piece,In Stock,,2026-09-14 18:42:23.369128
75,Seoudi Supermarket,Ahmad Tea London Blend Strong Fine Tea,67.95,90.25,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,200.0,g,,https://seoudisupermarket.com/en/ahmad-tea-london-blend-strong-fine-tea-200-g,In Stock,,2026-09-14 18:42:23.370128,25.0
76,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Mango Magic,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-mango-magic-20-piece,In Stock,,2026-09-14 18:42:23.371128
77,Seoudi Supermarket,Ahmad Tea Evening Tea,104.95,,EGP,Ahmad Tea,Other Tea,Tea,Regular Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-evening-tea-20-pieces,In Stock,,2026-09-14 18:42:23.371128
78,Seoudi Supermarket,Ahmad Tea Fruit Black Tea with Apricot Sunrise,94.75,,EGP,Ahmad Tea,Black Tea,Tea,Black Tea,,,20,https://seoudisupermarket.com/en/ahmad-tea-fruit-black-tea-with-apricot-sunrise-20-piece,In Stock,,2026-09-14 18:42:23.372128
