scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk - Pack of 6,314.95,,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/almarai-full-cream-milk-1-liter-6-pieces,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Ezbetna Skimmed Buffalo Milk,79.95,,EGP,Ezbetna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/ezbetna-skimmed-buffalo-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Ezbetna Full Cream Buffalo Milk,79.95,,EGP,Ezbetna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/ezbetna-full-cream-buffalo-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,The Milkman Lactose Free Skimmed Milk,97.5,,EGP,The Milkman,Fresh Milk,Milk,N/A,850,ml,https://seoudisupermarket.com/en/the-milkman-lactose-free-milk-850ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Reefy Lactose Free Skimmed Milk,84.95,,EGP,Reefy,Fresh Milk,Milk,N/A,850,ml,https://seoudisupermarket.com/en/reefy-lactose-free-skimmed-milk-850-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,The Milkman Full Cream Milk,49.95,57.75,EGP,The Milkman,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/the-milkman-full-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,The Milkman Skimmed Milk,49.95,57.75,EGP,The Milkman,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/the-milkman-skimmed-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna N&G Unsweetened Coconut Milk,149.95,,EGP,Juhayna,Plant-Based Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-coconut-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Lactose Free Milk,109.95,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-lactose-free-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Gro Almond Milk Chocolate,159.95,,EGP,Gro,Plant-Based Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/gro-almond-milk-chocolate-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Dina Farms Skimmed Milk,54.5,,EGP,Dina Farms,Fresh Milk,Milk,N/A,850,ml,https://seoudisupermarket.com/en/dina-farms-skimmed-milk-850-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Lactose Free Skimmed Milk,109.95,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/juhayna-lactose-free-skimmed-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Lamar Full Cream Milk,48.95,56.75,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-full-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk,53.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B9%D9%8A-%D9%84%D8%A8%D9%86-%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D8%AF%D8%B3%D9%85%D8%8C-%D8%B2%D8%AC%D8%A7%D8%AC%D8%A9-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83-1-%D9%84%D8%AA%D8%B1,In Stock,N/A,2026-09-14 18:16:32,4
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Lamar Skimmed Milk,48.95,56.75,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-skimmed-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk,78.45,,EGP,Almarai,Fresh Milk,Milk,N/A,1.5,L,https://seoudisupermarket.com/en/almarai-full-cream-milk-1-5-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Full Cream Milk,77.95,,EGP,Juhayna,Fresh Milk,Milk,N/A,1.5,L,https://seoudisupermarket.com/en/juhayna-full-cream-milk-1-5-liter,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Lamar Half Cream Milk,48.95,56.75,EGP,Lamar,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/lamar-half-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,14
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Juhayna Full Cream Milk,55.45,,EGP,Juhayna,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/%D8%AC%D9%87%D9%8A%D9%86%D9%87-%D9%84%D8%A8%D9%86-%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D8%AF%D8%B3%D9%85-1-%D9%84%D8%AA%D8%B1,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Nestle Condensed Milk,114.75,,EGP,Nestle,Condensed Milk,Milk,N/A,370,g,https://seoudisupermarket.com/en/nestle-condensed-milk-370-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk,52.45,55.95,EGP,Almarai,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/almarai-full-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,6
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Zumra Cococnut Milk 13%,106.75,,EGP,Zumra,Fresh Milk,Milk,N/A,400,ml,https://seoudisupermarket.com/en/zumra-cococnut-milk-13-400-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Reefy Fresh Milk Full Cream,53.5,57.95,EGP,Reefy,Fresh Milk,Milk,N/A,850,ml,https://seoudisupermarket.com/en/reefy-fresh-milk-full-cream-850-ml,In Stock,N/A,2026-09-14 18:16:32,8
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Dina Farms Full Cream Milk,54.5,,EGP,Dina Farms,Fresh Milk,Milk,N/A,850,ml,https://seoudisupermarket.com/en/dina-farms-full-cream-milk-850-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Nido El Assassy Powdered Milk,169.95,,EGP,Nido,Powdered Milk,Milk,N/A,500,g,https://seoudisupermarket.com/en/nido-fortified-rich-in-fiber-powdered-milk-500-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Lemon Mint Flavored Rayeb Milk,29.5,32.5,EGP,Almarai,Yogurt Drink,Milk,N/A,425,ml,https://seoudisupermarket.com/en/almarai-lemon-mint-flavored-rayeb-milk-425-ml,In Stock,N/A,2026-09-14 18:16:32,9
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Lemon Mint Flavored Rayeb Milk,17.25,18.95,EGP,Almarai,Yogurt Drink,Milk,N/A,220,ml,https://seoudisupermarket.com/en/almarai-lemon-mint-flavored-rayeb-milk-220-ml,In Stock,N/A,2026-09-14 18:16:32,9
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Danone Dango Banana Flavored Milk,11.75,13.95,EGP,Danone,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/danone-dango-banana-flavored-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32,16
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Danone Dango Strawberry Flavored Milk,11.75,13.95,EGP,Danone,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/danone-dango-strawberry-flavored-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32,16
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Danone Dango Chocolate Milk,11.75,13.95,EGP,Danone,Flavored Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/danone-dango-chocolate-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32,16
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Skimmed Milk,13.45,,EGP,Almarai,Fresh Milk,Milk,N/A,200,ml,https://seoudisupermarket.com/en/almarai-skimmed-milk-200-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Milky Way Milk Drink,139.95,,EGP,Milky Way,Fresh Milk,Milk,N/A,250,ml,https://seoudisupermarket.com/en/milky-way-chocolate-drink-250-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Mars Chocolate Milk Drink,139.95,,EGP,Mars,Flavored Milk,Milk,N/A,250,ml,https://seoudisupermarket.com/en/mars-chocolate-milk-drink-250-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Almarai Full Cream Milk - 4 Pieces,287.75,,EGP,Almarai,Fresh Milk,Milk,N/A,1.5,L,https://seoudisupermarket.com/en/almarai-full-cream-milk-1-5-liters-4-pieces,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,American Garden Coconut Milk,116.95,,EGP,American Garden,Plant-Based Milk,Milk,N/A,400,ml,https://seoudisupermarket.com/en/american-garden-coconut-milk-400-ml,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Miro Full Cream Powdered Milk,104.95,,EGP,Miro,Powdered Milk,Milk,N/A,250,g,https://seoudisupermarket.com/en/miro-full-cream-powdered-milk-250-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Nido Fiber Powdered Milk,207.75,229.95,EGP,Nido,Powdered Milk,Milk,N/A,500,g,https://seoudisupermarket.com/en/nido-fiber-powdered-milk-500-g,In Stock,N/A,2026-09-14 18:16:32,10
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Bestow Evaporated Milk,44.95,,EGP,Bestow,Evaporated Milk,Milk,N/A,170,g,https://seoudisupermarket.com/en/bestow-evaporated-milk-170-g,In Stock,N/A,2026-09-14 18:16:32
06e3b59a-dc1b-47a3-9bc5-60f4b54760d9,Seoudi Supermarket,Obour Land Full Cream Milk,46.45,49.95,EGP,Obour Land,Fresh Milk,Milk,N/A,1,L,https://seoudisupermarket.com/en/obour-land-full-cream-milk-1-liter,In Stock,N/A,2026-09-14 18:16:32,7
