scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
56,Seoudi Supermarket,Abu El-Walad Triangle Cheese,139.95,160,EGP,Abu El-Walad,Cheese,Cheese & Labneh,Triangle Cheese,40,Pieces,https://seoudisupermarket.com/en/abu-elwalad-triangle-cheese-40-pieces,In Stock,,2026-09-14 18:45:55.439198,13
57,Seoudi Supermarket,Dina Farms Cottage Cheese,74.95,,EGP,Dina Farms,Cheese,Cheese & Labneh,Cottage Cheese,450.0,g,https://seoudisupermarket.com/en/dina-farms-cottage-cheese-450-g,In Stock,,2026-09-14 18:45:55.440197
58,Seoudi Supermarket,Avanti Natural Feta Cheese,93.5,106.5,EGP,Avanti,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/avanti-natural-feta-cheese-500-g,In Stock,,2026-09-14 18:45:55.442199,12
59,Seoudi Supermarket,Juhayna Labneh,174.95,,EGP,Juhayna,Labneh,Cheese & Labneh,Labneh,500.0,g,https://seoudisupermarket.com/en/juhayna-labneh-500-g,In Stock,,2026-09-14 18:45:55.443199
60,Seoudi Supermarket,Juhayna Labneh,99.95,,EGP,Juhayna,Labneh,Cheese & Labneh,Labneh,250.0,g,https://seoudisupermarket.com/en/juhayna-labneh-250-g,In Stock,,2026-09-14 18:45:55.444199
61,Seoudi Supermarket,Mobi Creamy Blue Cheese,75.5,,EGP,Mobi,Cheese,Cheese & Labneh,Blue Cheese,100.0,g,https://seoudisupermarket.com/en/mobi-creamy-blue-cheese-100-g,In Stock,,2026-09-14 18:45:55.445200
62,Seoudi Supermarket,Mobi Blue Cheese,62.5,,EGP,Mobi,Cheese,Cheese & Labneh,Blue Cheese,100.0,g,https://seoudisupermarket.com/en/mobi-blue-cheese-100-g,In Stock,,2026-09-14 18:45:55.446199
63,Seoudi Supermarket,Obour Land Low Salt Cheese,27.25,,EGP,Obour Land,Cheese,Cheese & Labneh,,250.0,g,https://seoudisupermarket.com/en/obour-land-low-salt-cheese-250-g,In Stock,,2026-09-14 18:45:55.448199
64,Seoudi Supermarket,Obour Land Feta Cheese with Cheddar,51.75,,EGP,Obour Land,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/obour-land-feta-cheese-with-cheddar-500-g,In Stock,,2026-09-14 18:45:55.449199
65,Seoudi Supermarket,Obour Land Feta Cheese with Roumy,51.75,,EGP,Obour Land,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/obour-land-feta-cheese-with-roumy-500-g,In Stock,,2026-09-14 18:45:55.450199
66,Seoudi Supermarket,Avanti Istanbuli Cheese,115.5,132.25,EGP,Avanti,Cheese,Cheese & Labneh,Istanbuli,450.0,g,https://seoudisupermarket.com/en/avanti-istanbuli-cheese-450-g,In Stock,,2026-09-14 18:45:55.451200,13
67,Seoudi Supermarket,Avanti Feta Cheese with Olives,115.5,132.25,EGP,Avanti,Cheese,Cheese & Labneh,Feta,450.0,g,https://seoudisupermarket.com/en/avanti-feta-cheese-with-olives-450-g,In Stock,,2026-09-14 18:45:55.452201,13
68,Seoudi Supermarket,Domty Feta Cheese,109.95,144.75,EGP,Domty,Cheese,Cheese & Labneh,Feta,450.0,g,https://seoudisupermarket.com/en/domty-feta-cheese-450-g,In Stock,,2026-09-14 18:45:55.454203,24
69,Seoudi Supermarket,Domty Gold Light Feta Cheese,109.95,144.75,EGP,Domty,Cheese,Cheese & Labneh,Feta,450.0,g,https://seoudisupermarket.com/en/domty-light-feta-cheese-450-g,In Stock,,2026-09-14 18:45:55.455199,24
70,Seoudi Supermarket,Domty Baramily Cheese,109.95,144.75,EGP,Domty,Cheese,Cheese & Labneh,Baramili,450.0,g,https://seoudisupermarket.com/en/domty-baramily-cheese-450-g,In Stock,,2026-09-14 18:45:55.457199,24
71,Seoudi Supermarket,Domty Olive Feta Cheese,109.95,144.75,EGP,Domty,Cheese,Cheese & Labneh,Feta,450.0,g,https://seoudisupermarket.com/en/domty-olive-feta-cheese-450-g,In Stock,,2026-09-14 18:45:55.458201,24
72,Seoudi Supermarket,Dina Farms Triangle Full Fat Creamy Cheese,47.5,,EGP,Dina Farms,Cheese,Cheese & Labneh,Creamy Cheese,8,Pieces,https://seoudisupermarket.com/en/dina-farms-triangle-full-fat-creamy-cheese-8-pieces,In Stock,,2026-09-14 18:45:55.459202
73,Seoudi Supermarket,Seoudi Cheese with Mayonnaise Salad,24.38,,EGP,Seoudi,Cheese,Cheese & Labneh,,0.125,Kg,https://seoudisupermarket.com/en/seoudi-cheese-with-mayonnaise-salad,In Stock,,2026-09-14 18:45:55.460200
74,Seoudi Supermarket,Avanti Baramili Cheese with Pepper,187,207,EGP,Avanti,Cheese,Cheese & Labneh,Baramili,800.0,g,https://seoudisupermarket.com/en/avanti-baramili-cheese-with-pepper-800-g,In Stock,,2026-09-14 18:45:55.462200,10
75,Seoudi Supermarket,Royal Dutch Emmental Cheese,76.88,,EGP,Royal,Cheese,Cheese & Labneh,Emmental,0.125,Kg,https://seoudisupermarket.com/en/royal-dutch-emmental-cheese,In Stock,,2026-09-14 18:45:55.463200
76,Seoudi Supermarket,Domty Creamy Cheese with Olives,79.95,99.95,EGP,Domty,Cheese,Cheese & Labneh,Creamy Cheese,220.0,g,https://seoudisupermarket.com/en/domty-creamy-cheese-with-olives-220-g,In Stock,,2026-09-14 18:45:55.464199,20
77,Seoudi Supermarket,Domty Plus Olive Feta Cheese,26.5,31.25,EGP,Domty,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/domty-plus-olive-feta-cheese-250-g,In Stock,,2026-09-14 18:45:55.465199,15
78,Seoudi Supermarket,Domty Creamy Cheese with Cheddar,79.95,99.95,EGP,Domty,Cheese,Cheese & Labneh,Creamy Cheese,220.0,g,https://seoudisupermarket.com/en/domty-creamy-cheese-with-cheddar-220-g,In Stock,,2026-09-14 18:45:55.466199,20
79,Seoudi Supermarket,Domty Plus Feta Cheese,99.95,108,EGP,Domty,Cheese,Cheese & Labneh,Feta,1.0,kg,https://seoudisupermarket.com/en/domty-plus-feta-cheese-1-kg,In Stock,,2026-09-14 18:45:55.468204,7
80,Seoudi Supermarket,Domty Feta Light Cheese,26.5,31.25,EGP,Domty,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/domty-feta-light-cheese-250-g,In Stock,,2026-09-14 18:45:55.469199,15
81,Seoudi Supermarket,Domty Gold Feta Cheese with Olives,45.75,57.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/domty-gold-feta-cheese-with-olives-250-g,In Stock,,2026-09-14 18:45:55.470199,20
82,Seoudi Supermarket,Domty Plus Istanbouli Cheese,26.5,31.25,EGP,Domty,Cheese,Cheese & Labneh,Istanbuli,250.0,g,https://seoudisupermarket.com/en/domty-plus-istanbouli-cheese-250-g,In Stock,,2026-09-14 18:45:55.471199,15
83,Seoudi Supermarket,Domty Gold Feta Cheese,45.75,57.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/domty-gold-feta-cheese-250-g,In Stock,,2026-09-14 18:45:55.472201,20
84,Seoudi Supermarket,Domty Plus Olive Feta Cheese,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/domty-plus-olive-feta-cheese-500-g,In Stock,,2026-09-14 18:45:55.473201,15
85,Seoudi Supermarket,Domty Plus Feta Cheese with Roumy Cheese Flavor,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/domty-plus-feta-cheese-with-roumy-cheese-flavor-500-g,In Stock,,2026-09-14 18:45:55.474198,15
86,Seoudi Supermarket,Domty Plus Feta Cheese with Edam Cheese Flavor,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Edam,500.0,g,https://seoudisupermarket.com/en/domty-plus-feta-cheese-with-edam-cheese-flavor-500-g,In Stock,,2026-09-14 18:45:55.475203,15
87,Seoudi Supermarket,Domty Low Salt White Cheese,202.95,219.5,EGP,Domty,Cheese,Cheese & Labneh,White Cheese,700.0,g,https://seoudisupermarket.com/en/domty-low-salt-white-cheese-700-g,In Stock,,2026-09-14 18:45:55.476203,8
88,Seoudi Supermarket,Domty Plus Feta Cheese,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/domty-plus-feta-cheese-500-g,In Stock,,2026-09-14 18:45:55.477201,15
89,Seoudi Supermarket,Domty Creamy Roumy Cheese,136.5,149.5,EGP,Domty,Cheese,Cheese & Labneh,Roumy,380.0,g,https://seoudisupermarket.com/en/domty-creamy-roumy-cheese-380-g,In Stock,,2026-09-14 18:45:55.478200,9
90,Seoudi Supermarket,Domty Plus Light Feta Cheese,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/domty-plus-light-feta-cheese-500-g,In Stock,,2026-09-14 18:45:55.480202,15
91,Seoudi Supermarket,Domty Plus Feta Cheese with Cheddar Cheese Flavor,52.95,62.5,EGP,Domty,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/domty-plus-feta-cheese-with-cheddar-cheese-flavor-500-g,In Stock,,2026-09-14 18:45:55.482203,15
92,Seoudi Supermarket,Domty Plus Feta Cheese,12.95,15.75,EGP,Domty,Cheese,Cheese & Labneh,Feta,125.0,g,https://seoudisupermarket.com/en/domty-plus-feta-cheese-125-g,In Stock,,2026-09-14 18:45:55.483197,18
93,Seoudi Supermarket,Domty Creamy Cheddar Cheese,136.5,149.5,EGP,Domty,Cheese,Cheese & Labneh,,380.0,g,https://seoudisupermarket.com/en/domty-creamy-cheddar-cheese-380-g,In Stock,,2026-09-14 18:45:55.485199,9
94,Seoudi Supermarket,Avanti Cottage Cheese,115.5,132.25,EGP,Avanti,Cheese,Cheese & Labneh,Cottage Cheese,450.0,g,https://seoudisupermarket.com/en/avanti-cottage-cheese-450-g,In Stock,,2026-09-14 18:45:55.486204,13
95,Seoudi Supermarket,Avanti Low Salt Natural Cheese,115.5,132.25,EGP,Avanti,Cheese,Cheese & Labneh,,450.0,g,https://seoudisupermarket.com/en/avanti-low-salt-natural-cheese-450-g,In Stock,,2026-09-14 18:45:55.488200,13
96,Seoudi Supermarket,Almarai Feta Cheese with Cheddar Flavor and Vegetable Fat,51.5,,EGP,Almarai,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/almarai-feta-cheese-with-cheddar-flavor-and-vegetable-fat-500-g,In Stock,,2026-09-14 18:45:55.489197
97,Seoudi Supermarket,Almarai Feta Cheese with Roumy Flavor and Vegetable Fat,51.5,,EGP,Almarai,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/almarai-feta-cheese-with-roumy-flavor-and-vegetable-fat-500-g,In Stock,,2026-09-14 18:45:55.490198
98,Seoudi Supermarket,Almarai Feta Cheese with Vegetable Fat,51.5,,EGP,Almarai,Cheese,Cheese & Labneh,Feta,500.0,g,https://seoudisupermarket.com/en/almarai-feta-cheese-with-vegetable-fat-500-g,In Stock,,2026-09-14 18:45:55.491200
99,Seoudi Supermarket,Dina Farms Cheese with Cream,117.95,,EGP,Dina Farms,Cheese,Cheese & Labneh,,275.0,g,https://seoudisupermarket.com/en/dina-farms-cheese-with-cream-275-g,In Stock,,2026-09-14 18:45:55.493198
100,Seoudi Supermarket,Almarai Feta Cheese with Cheddar Flavor,25.95,,EGP,Almarai,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/almarai-feta-cheese-with-cheddar-flavor-250-g,In Stock,,2026-09-14 18:45:55.494198
101,Seoudi Supermarket,Almarai Feta Cheese with Roumy Flavor,25.95,,EGP,Almarai,Cheese,Cheese & Labneh,Feta,250.0,g,https://seoudisupermarket.com/en/almarai-feta-cheese-with-roumy-flavor-250-g,In Stock,,2026-09-14 18:46:04.171004
102,Seoudi Supermarket,g's Natural Mozzarella Cheese,331.5,,EGP,g's,Cheese,Cheese & Labneh,Mozzarella,900.0,g,https://seoudisupermarket.com/en/gs-natural-mozzarella-cheese-900-g,In Stock,,2026-09-14 18:46:04.172000
