scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,product_url,availability,search_term_ar,scraped_at,discount
22,Seoudi Supermarket,Haloub Al Missalia Butter Ghee,248.75,,EGP,Haloub Al Missalia,Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/haloub-al-missalia-butter-ghee-400-g,In Stock,,2026-09-14 18:52:09.212806
23,Seoudi Supermarket,Isigny Unsalted Butter,189,242,EGP,Isigny,Ghee & Butter,Ghee & Butter,Ghee,200.0,g,https://seoudisupermarket.com/en/isigny-unsalted-butter-200-g,In Stock,,2026-09-14 18:52:09.219215,- 22%
24,Seoudi Supermarket,Almarai Unsalted Butter,394.95,540,EGP,Almarai,Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/almarai-unsalted-butter-400-g,In Stock,,2026-09-14 18:52:09.219803,- 27%
25,Seoudi Supermarket,Rotana Unsalted Butter,9.5,,EGP,"Rotana ",Ghee & Butter,Ghee & Butter,Ghee,10.0,g,https://seoudisupermarket.com/en/rotana-unsalted-butter-10-g,In Stock,,2026-09-14 18:52:09.222802
26,Seoudi Supermarket,Lurpak Unsalted Butter,5.45,7.45,EGP,Lurpak,Ghee & Butter,Ghee & Butter,Ghee,8.0,g,https://seoudisupermarket.com/en/lurpak-unsalted-butter-8-g,In Stock,,2026-09-14 18:52:09.223801,- 27%
27,Seoudi Supermarket,Lurpak Unsalted Butter,406.95,446.95,EGP,Lurpak,Ghee & Butter,Ghee & Butter,Ghee,400.0,g,https://seoudisupermarket.com/en/lurpak-unsalted-butter-400-gm,In Stock,,2026-09-14 18:52:09.225801,- 9%
28,Seoudi Supermarket,Isigny Unsalted Butter,17.95,,EGP,Isigny,Ghee & Butter,Ghee & Butter,Ghee,10.0,g,https://seoudisupermarket.com/en/isigny-unsalted-butter-10-g,In Stock,,2026-09-14 18:52:09.226801
29,Seoudi Supermarket,Ezbetna Buffalo Ghee,289,,EGP,Ezbetna,Ghee & Butter,Ghee & Butter,Ghee,500.0,g,https://seoudisupermarket.com/en/ezbetna-buffalo-ghee-500-g,In Stock,,2026-09-14 18:52:09.227800
30,Seoudi Supermarket,"Lurpak Unsalted Butter, 8 g - 120 Pieces",654,894,EGP,Lurpak,Ghee & Butter,Ghee & Butter,Ghee,8.0,g,https://seoudisupermarket.com/en/lurpak-unsalted-butter-8-g-120-pieces,In Stock,,2026-09-14 18:52:09.227800,- 27%
31,Seoudi Supermarket,Haloub Al Missalia Natural Butter Ghee,484.95,,EGP,Haloub Al Missalia,Ghee & Butter,Ghee & Butter,Ghee,800.0,g,https://seoudisupermarket.com/en/haloub-al-missalia-natural-butter-ghee-800-g,In Stock,,2026-09-14 18:52:09.229804
