scrape_id,store,product_name,current_price,original_price,currency,brand,product_type,category,subcategory,weight_value,weight_unit,pack_count,product_url,availability,search_term_ar,scraped_at,discount
22,Seoudi Supermarket,Sugar Match Diet Sugar,293.95,,EGP,Sugar Match,Diet Sweetener,Sugar,Diet Sweetener,,,300,https://seoudisupermarket.com/en/sugar-match-diet-sugar-300-sachet,In Stock,,2026-09-14 18:26:17.843315
23,Seoudi Supermarket,Al Doha Powdered Sugar,74.95,,EGP,Al Doha,Powdered Sugar,Sugar,Powdered Sugar,1.0,kg,,https://seoudisupermarket.com/en/al-doha-powdered-sugar-1-kg,In Stock,,2026-09-14 18:26:17.844319
24,Seoudi Supermarket,Imtenan Raw Brown Sugar,98.95,,EGP,Imtenan,Brown Sugar,Sugar,Brown Sugar,750.0,g,,https://seoudisupermarket.com/en/imtenan-raw-brown-sugar-750-g,In Stock,,2026-09-14 18:26:17.845316
25,Seoudi Supermarket,Diamond White Sugar Cubes,89.95,,EGP,Diamond,Sugar Cubes,Sugar,Sugar Cubes,1.0,kg,,https://seoudisupermarket.com/en/diamond-white-sugar-cubes-1-kg,In Stock,,2026-09-14 18:26:17.846317
26,Seoudi Supermarket,Stevia Liquid Natural Sweetener,299.95,,EGP,Stevia,Diet Sweetener,Sugar,Natural Sweetener,30.0,ml,,https://seoudisupermarket.com/en/stevia-liquid-natural-sweetener-30-ml,In Stock,,2026-09-14 18:26:17.847317
27,Seoudi Supermarket,Sweet & Slim Diet Sugar,36.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Diet Sweetener,,,25,https://seoudisupermarket.com/en/sweet-slim-diet-sugar-25-sachet,In Stock,,2026-09-14 18:26:17.848317
28,Seoudi Supermarket,Sweetal Diet Sugar,89.95,,EGP,Sweetal,Diet Sweetener,Sugar,Diet Sweetener,,,100,https://seoudisupermarket.com/en/sweetal-diet-sugar-100-tablet,In Stock,,2026-09-14 18:26:17.849316
29,Seoudi Supermarket,Sweetal Diet Sugar,169.95,,EGP,Sweetal,Diet Sweetener,Sugar,Diet Sweetener,250.0,g,,https://seoudisupermarket.com/en/sweetal-diet-sugar-250-gm,In Stock,,2026-09-14 18:26:17.850317
30,Seoudi Supermarket,Sweet & Slim Stevia Zero Calories Sweetener,86.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Natural Sweetener,,,50,https://seoudisupermarket.com/en/sweet-slim-stevia-50-pieces,In Stock,,2026-09-14 18:26:17.851316
31,Seoudi Supermarket,Sweet & Slim Diet Sugar,141.95,,EGP,Sweet & Slim,Diet Sweetener,Sugar,Diet Sweetener,250.0,g,,https://seoudisupermarket.com/en/sweet-slim-diet-sugar-250-g,In Stock,,2026-09-14 18:26:17.852318
