scrape_id,store,product_name,current_price,brand,product_type,category,subcategory,weight_value,weight_unit,original_price,currency,product_url,availability,search_term_ar,scraped_at,discount
59,Seoudi Supermarket,Lakanto Monk Fruit Sweetener - 100 Sachets,234.95 EGP,,,Sugar,,,,,EGP,https://seoudisupermarket.com/en/lakanto-monk-fruit-sweetener-100-sachets,Out of Stock,,2026-09-14 18:26:23.895945,
60,Seoudi Supermarket,Island Cane Light Muscovado Sugar - 500 g,144.95 EGP,,,Sugar,,500.0,g,,EGP,https://seoudisupermarket.com/en/island-cane-light-muscovado-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.896947,
61,Seoudi Supermarket,Rich Mix Brown Sugar - 500 g,81.95 EGP,,,Sugar,,500.0,g,,EGP,https://seoudisupermarket.com/en/rich-mix-brown-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.897947,
62,Seoudi Supermarket,El Welely Sugar - 1 kg,29.95 EGP,,,Sugar,,1.0,kg,,EGP,https://seoudisupermarket.com/en/el-welely-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.898947,
63,Seoudi Supermarket,Lakanto Monk Fruit Sweetener - 40 Sachets,124.95 EGP,,,Sugar,,,,,EGP,https://seoudisupermarket.com/en/lakanto-monk-fruit-sweetener-40-sachets,Out of Stock,,2026-09-14 18:26:23.899946,
64,Seoudi Supermarket,Rich Mix Brown Sugar - 120 Sachet,88.45 EGP,,,Sugar,,,,,EGP,https://seoudisupermarket.com/en/rich-mix-brown-sugar-120-sachet,Out of Stock,,2026-09-14 18:26:23.900946,
65,Seoudi Supermarket,Billington's Light Brown Soft Sugar - 1 kg,354.95 EGP,,,Sugar,,1.0,kg,,EGP,https://seoudisupermarket.com/en/billingtons-light-brown-soft-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.901946,
66,Seoudi Supermarket,"Al Sokaria Brown Sugar, 500 g - Pack of 100",85.95 EGP,,,Sugar,,500.0,g,,EGP,https://seoudisupermarket.com/en/al-sokaria-brown-sugar-500-g-pack-of-100,Out of Stock,,2026-09-14 18:26:23.902946,
67,Seoudi Supermarket,"Splenda Diet Sugar, 50 g - 50 Sachet",199.95 EGP,,,Sugar,,50.0,g,,EGP,https://seoudisupermarket.com/en/splenda-diet-sugar-50-g-50-sachet,Out of Stock,,2026-09-14 18:26:23.903945,
68,Seoudi Supermarket,Sussli Diet Sugar - 1200 Tablet,334.95 EGP,,,Sugar,,,,,EGP,https://seoudisupermarket.com/en/sussli-diet-sugar-1200-tablet,Out of Stock,,2026-09-14 18:26:23.904947,
69,Seoudi Supermarket,Safety Fructose Sugar - 500 g,124.95 EGP,,,Sugar,,500.0,g,,EGP,https://seoudisupermarket.com/en/safety-fructose-sugar-500-g,Out of Stock,,2026-09-14 18:26:23.905946,
70,Seoudi Supermarket,Sugar Match Diet Sugar - 75 Sachet,79.75 EGP,,,Sugar,,,,,EGP,https://seoudisupermarket.com/en/sugar-match-diet-sugar-75-sachets,Out of Stock,,2026-09-14 18:26:23.906950,
71,Seoudi Supermarket,Al Yom Sugar - 1 kg,25.95 EGP,,,Sugar,,1.0,kg,,EGP,https://seoudisupermarket.com/en/al-yom-sugar-1-kg,Out of Stock,,2026-09-14 18:26:23.908949,
