scrape_id,store,product_name,current_price,brand,product_type,category,subcategory,weight_value,weight_unit,original_price,currency,product_url,availability,search_term_ar,scraped_at,discount
381,Seoudi Supermarket,Bulgarian Goat Kashkaval Cheese,128.75 EGP,,,Cheese & Labneh,,0.125,Kg,,EGP,https://seoudisupermarket.com/en/bulgarian-goat-kashkaval-cheese,Out of Stock,,2026-09-14 18:46:54.686800,
382,Seoudi Supermarket,"La Vache Qui rit Triangle Cheese, Original - 24 Pieces",192.95 EGP,,,Cheese & Labneh,,,,,EGP,https://seoudisupermarket.com/en/la-vache-qui-rit-triangle-cheese-original-24-pieces,Out of Stock,,2026-09-14 18:46:54.687800,
383,Seoudi Supermarket,Virgilio Mascarpone Cheese - 250 g,220 EGP,,,Cheese & Labneh,,250.0,g,,EGP,https://seoudisupermarket.com/en/virgilio-mascarpone-cheese-250-g,Out of Stock,,2026-09-14 18:46:54.688800,
384,Seoudi Supermarket,Almarai Labneh - 180 g,120.95 EGP,,,Cheese & Labneh,,180.0,g,,EGP,https://seoudisupermarket.com/en/almarai-labneh-180-g,Out of Stock,,2026-09-14 18:46:54.689804,
385,Seoudi Supermarket,Kiri Creamy Cheese - 48 Pieces,399.95 EGP,,,Cheese & Labneh,,,,550 EGP,EGP,https://seoudisupermarket.com/en/kiri-creamy-cheese-48-pieces,Out of Stock,,2026-09-14 18:46:54.690799,- 27%
386,Seoudi Supermarket,Saluti Parmisan Cheese - 250 g,390.5 EGP,,,Cheese & Labneh,,250.0,g,,EGP,https://seoudisupermarket.com/en/saluti-parmisan-cheese-250-g,Out of Stock,,2026-09-14 18:46:54.691800,
387,Seoudi Supermarket,La Vache Qui rit Vegeterian Triangle Cheese - 16 Pieces,77 EGP,,,Cheese & Labneh,,,,,EGP,https://seoudisupermarket.com/en/la-vache-qui-rit-vegeterian-triangle-cheese-16-pieces,Out of Stock,,2026-09-14 18:46:54.692799,
388,Seoudi Supermarket,Hajdu Light Kashkaval Cheese,96.87 EGP,,,Cheese & Labneh,,0.125,Kg,,EGP,https://seoudisupermarket.com/en/hajdu-lite-kashkaval-cheese,Out of Stock,,2026-09-14 18:46:54.693796,
389,Seoudi Supermarket,Swiss Gruyere Cheese,164.5 EGP,,,Cheese & Labneh,,0.1,Kg,,EGP,https://seoudisupermarket.com/en/swiss-gruyere-cheese,Out of Stock,,2026-09-14 18:46:54.694800,
390,Seoudi Supermarket,"La Vache Qui rit Triangle Cheese, Original - 32 Pieces",249.95 EGP,,,Cheese & Labneh,,,,,EGP,https://seoudisupermarket.com/en/la-vache-qui-rit-triangle-cheese-original-32-pieces,Out of Stock,,2026-09-14 18:46:54.695799,
391,Seoudi Supermarket,Basiron Gouda Cheese with Jalapeno,137.38 EGP,,,Cheese & Labneh,,0.125,Kg,,EGP,https://seoudisupermarket.com/en/basiron-gouda-cheese-with-jalapeno,Out of Stock,,2026-09-14 18:46:54.696800,
392,Seoudi Supermarket,Domty Plus Feta Cheese Edam Flavor - 250 g,26.5 EGP,,,Cheese & Labneh,,250.0,g,31.25 EGP,EGP,https://seoudisupermarket.com/en/domty-plus-feta-cheese-edam-flavor-250-g,Out of Stock,,2026-09-14 18:46:54.697799,- 15%
393,Seoudi Supermarket,Garcia Iberico Cheese - 150 g,399 EGP,,,Cheese & Labneh,,150.0,g,,EGP,https://seoudisupermarket.com/en/garcia-iberico-cheese-150-g,Out of Stock,,2026-09-14 18:46:54.699798,
394,Seoudi Supermarket,Yopolis Light Cream Cheese - 225 g,88 EGP,,,Cheese & Labneh,,225.0,g,98 EGP,EGP,https://seoudisupermarket.com/en/%D9%8A%D9%88%D8%A8%D9%88%D9%84%D8%B3-%D8%AC%D8%A8%D9%86%D8%A9-%D9%83%D8%B1%D9%8A%D9%85%D9%89-%D9%84%D8%A7%D9%8A%D8%AA225%D8%AC%D9%85,Out of Stock,,2026-09-14 18:46:54.700797,- 10%
395,Seoudi Supermarket,Domty Feta Cheese with Jalapeno - 500 g,90.95 EGP,,,Cheese & Labneh,,500.0,g,114.75 EGP,EGP,https://seoudisupermarket.com/en/domty-feta-cheese-with-jalapeno-500-g,Out of Stock,,2026-09-14 18:46:54.701799,- 21%
396,Seoudi Supermarket,Mafaza Natural Mozzarella Cheese - 700 g,334.95 EGP,,,Cheese & Labneh,,700.0,g,394.95 EGP,EGP,https://seoudisupermarket.com/en/mafaza-natural-mozzarella-700-g,Out of Stock,,2026-09-14 18:46:54.702798,- 15%
397,Seoudi Supermarket,Domty Gold Feta Cheese with Olives - 500 g,90.95 EGP,,,Cheese & Labneh,,500.0,g,114.75 EGP,EGP,https://seoudisupermarket.com/en/domty-gold-feta-cheese-with-olives-500-g,Out of Stock,,2026-09-14 18:46:54.703799,- 21%
398,Seoudi Supermarket,Domty Istanbuli Cheese - 250 g,22.75 EGP,,,Cheese & Labneh,,250.0,g,27.25 EGP,EGP,https://seoudisupermarket.com/en/domty-istanbuli-cheese-250-g,Out of Stock,,2026-09-14 18:46:54.705799,- 17%
399,Seoudi Supermarket,Domty Shredded Mozzarella Cheese - 180 g,73.25 EGP,,,Cheese & Labneh,,180.0,g,,EGP,https://seoudisupermarket.com/en/domty-shredded-mozzarella-cheese-180-g,Out of Stock,,2026-09-14 18:46:54.706798,
400,Seoudi Supermarket,Domty Feta Cheese with Olives - 250 g,22.75 EGP,,,Cheese & Labneh,,250.0,g,27.25 EGP,EGP,https://seoudisupermarket.com/en/domty-feta-cheese-with-olives-250-g,Out of Stock,,2026-09-14 18:46:54.707798,- 17%
401,Seoudi Supermarket,Domty Low Salt Feta Cheese - 1 kg,85.5 EGP,,,Cheese & Labneh,,1.0,kg,103.95 EGP,EGP,https://seoudisupermarket.com/en/domty-low-salt-feta-cheese-1-kg,Out of Stock,,2026-09-14 18:47:06.260070,- 18%
402,Seoudi Supermarket,Puck Labneh - 200 g,159.95 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/puck-labneh-200-g,Out of Stock,,2026-09-14 18:47:06.260070,
403,Seoudi Supermarket,Puck Cream Cheese with Olives - 200 g,159.95 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/puck-cream-cheese-with-olives-200-g,Out of Stock,,2026-09-14 18:47:06.261070,
404,Seoudi Supermarket,Puck Light Cream Cheese - 200 g,159.95 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/puck-light-cream-cheese-200-g,Out of Stock,,2026-09-14 18:47:06.261070,
405,Seoudi Supermarket,Primos Natural Mozzarella - 900 g,325 EGP,,,Cheese & Labneh,,900.0,g,,EGP,https://seoudisupermarket.com/en/primos-natural-mozzarella-900-g,Out of Stock,,2026-09-14 18:47:06.262071,
406,Seoudi Supermarket,Puck Cream Cheese - 200 g,159.95 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/puck-cream-cheese-200-g,Out of Stock,,2026-09-14 18:47:06.262071,
407,Seoudi Supermarket,Creamy Cheese with Butter,23.88 EGP,,,Cheese & Labneh,,0.125,Kg,,EGP,https://seoudisupermarket.com/en/creamy-cheese-with-roumy-cheese,Out of Stock,,2026-09-14 18:47:06.263070,
408,Seoudi Supermarket,Old Amsterdam Cheese Wedges - 250 g,499.95 EGP,,,Cheese & Labneh,,250.0,g,600 EGP,EGP,https://seoudisupermarket.com/en/old-amsterdam-cheese-wedges-250-g,Out of Stock,,2026-09-14 18:47:06.263070,- 17%
409,Seoudi Supermarket,Garcia Baquero Goat Cheese - 100 g,370 EGP,,,Cheese & Labneh,,100.0,g,,EGP,https://seoudisupermarket.com/en/garcia-baquero-goat-cheese-100-g,Out of Stock,,2026-09-14 18:47:06.264070,
410,Seoudi Supermarket,President White Cheese - 450 g,163.5 EGP,,,Cheese & Labneh,,450.0,g,,EGP,https://seoudisupermarket.com/en/%D8%A8%D8%B1%D9%8A%D8%B2%D9%8A%D8%AF%D9%86-%D8%AC%D8%A8%D9%86%D8%A9-%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1-450-%D8%AC%D9%85,Out of Stock,,2026-09-14 18:47:06.264070,
411,Seoudi Supermarket,President Cream Cheese - 240 g,180.95 EGP,,,Cheese & Labneh,,240.0,g,,EGP,https://seoudisupermarket.com/en/president-cream-cheese-240-g,Out of Stock,,2026-09-14 18:47:06.265070,
412,Seoudi Supermarket,Puck Cheddar Cheese Slices - 10 Pieces,139.95 EGP,,,Cheese & Labneh,,,,200 EGP,EGP,https://seoudisupermarket.com/en/puck-cheddar-cheese-slices-10-pieces,Out of Stock,,2026-09-14 18:47:06.265070,- 30%
413,Seoudi Supermarket,Panda Istanbuli Cheese - 250 g,26.75 EGP,,,Cheese & Labneh,,250.0,g,,EGP,https://seoudisupermarket.com/en/panda-istanbuli-cheese-250-g,Out of Stock,,2026-09-14 18:47:06.266071,
414,Seoudi Supermarket,Garcia Manchego Creamy Cheese - 125 g,315 EGP,,,Cheese & Labneh,,125.0,g,,EGP,https://seoudisupermarket.com/en/garcia-manchego-creamy-cheese-125-g,Out of Stock,,2026-09-14 18:47:06.266071,
415,Seoudi Supermarket,Baby Mozzarella,54.13 EGP,,,Cheese & Labneh,,0.125,Kg,,EGP,https://seoudisupermarket.com/en/baby-mozzarella,Out of Stock,,2026-09-14 18:47:06.267070,
416,Seoudi Supermarket,Freddy Camembert Cheese - 200 g,140 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/freddy-camembert-cheese-200-g,Out of Stock,,2026-09-14 18:47:06.267070,
417,Seoudi Supermarket,Freddy's Brie Cheese - 200 g,141.25 EGP,,,Cheese & Labneh,,200.0,g,,EGP,https://seoudisupermarket.com/en/freddys-brie-cheese-200-g,Out of Stock,,2026-09-14 18:47:06.268071,
418,Seoudi Supermarket,Ma Chevre Cendre Soft Natural Chevre Cheese from Goat and Cow Milk - 150 g,120 EGP,,,Cheese & Labneh,,150.0,g,,EGP,https://seoudisupermarket.com/en/ma-chevre-cendre-soft-natural-chevre-cheese-from-goat-and-cow-milk-150-g,Out of Stock,,2026-09-14 18:47:06.268071,
419,Seoudi Supermarket,Ma Chevre Soft Natural Chevre Cheese from Goat and Cow Milk with Garlic and Thyme - 150 g,120 EGP,,,Cheese & Labneh,,150.0,g,,EGP,https://seoudisupermarket.com/en/ma-chevre-soft-natural-chevre-cheese-from-goat-and-cow-milk-with-garlic-and-thyme-150-g,Out of Stock,,2026-09-14 18:47:06.269071,
420,Seoudi Supermarket,Ma Chevre Soft Natural Chevre Cheese from Goat and Cow Milk with Garlic and Chili- 150 g,120 EGP,,,Cheese & Labneh,,150.0,g,,EGP,https://seoudisupermarket.com/en/ma-chevre-soft-natural-chevre-cheese-from-goat-and-cow-milk-with-garlic-and-chili-150-g,Out of Stock,,2026-09-14 18:47:06.269071,
421,Seoudi Supermarket,Food House Goat Cheese With Plant Coal - 150 g,102 EGP,,,Cheese & Labneh,,150.0,g,,EGP,https://seoudisupermarket.com/en/food-house-goat-cheese-with-plant-coal-150-g,Out of Stock,,2026-09-14 18:47:06.270070,
