scrape_id,store,product_name,current_price,brand,product_type,category,subcategory,weight_value,weight_unit,original_price,currency,product_url,availability,search_term_ar,scraped_at,discount
284,Seoudi Supermarket,Lametna Small Rings Pasta - 1 kg,26.95 EGP,,,Pasta,,1,kg,,EGP,https://seoudisupermarket.com/en/lametna-small-rings-pasta-1-kg,Out of Stock,,2026-09-14 18:36:07.346060,
285,Seoudi Supermarket,Lametna Penne Pasta - 1 kg,26.95 EGP,,,Pasta,,1,kg,,EGP,https://seoudisupermarket.com/en/lametna-penne-pasta-1-kg,Out of Stock,,2026-09-14 18:36:07.347060,
286,Seoudi Supermarket,Lite Bite Gluten Free Penne Pasta - 250 g,64.45 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-gluten-free-penne-pasta-250-g,Out of Stock,,2026-09-14 18:36:07.347060,
287,Seoudi Supermarket,Lite Bite Gluten Free Vermicelli - 250 g,64.45 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-gluten-free-vermicelli-250-g,Out of Stock,,2026-09-14 18:36:07.348060,
288,Seoudi Supermarket,Lite Bite Gluten Free Rings Pasta - 250 g,64.45 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-gluten-free-rings-pasta-250-g,Out of Stock,,2026-09-14 18:36:07.348060,
289,Seoudi Supermarket,Lite Bite Spinach Fusilli Pasta - 250 g,63.95 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-spinach-fusilli-pasta-250-g,Out of Stock,,2026-09-14 18:36:07.349060,
290,Seoudi Supermarket,Lite Bite Red Lentil Spaghetti Pasta - 250 g,63.95 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-red-lentil-spaghetti-pasta-250-g,Out of Stock,,2026-09-14 18:36:07.350062,
291,Seoudi Supermarket,Lite Bite Chickpea Penne Pasta - 250 g,63.95 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/lite-bite-chickpea-penne-pasta-250-g,Out of Stock,,2026-09-14 18:36:07.350062,
292,Seoudi Supermarket,Barilla Linguine Pasta n.13 - 500 g,174.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/barilla-linguine-pasta-n-13-500-g,Out of Stock,,2026-09-14 18:36:07.351060,
293,Seoudi Supermarket,Barilla Rigatoni Pasta - 500 g,174.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/barilla-rigatoni-pasta-500-g,Out of Stock,,2026-09-14 18:36:07.351060,
294,Seoudi Supermarket,Pastazara Tagliatelle Pasta N204 - 500 g,169.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/pastazara-tagliatelle-pasta-n204-500-g,Out of Stock,,2026-09-14 18:36:07.352060,
295,Seoudi Supermarket,Pastazara Fidellini Pasta N100 - 500 g,169.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/pastazara-fidellini-pasta-n100-500-g,Out of Stock,,2026-09-14 18:36:07.352060,
296,Seoudi Supermarket,Pastazara Spaghetti Bucatini N7 - 500 g,144.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/pastazara-spaghetti-bucatini-n7-500-g,Out of Stock,,2026-09-14 18:36:07.353061,
297,Seoudi Supermarket,Ankara Big Farfalle Pasta - 400 g,34.95 EGP,,,Pasta,,400,g,37.95 EGP,EGP,https://seoudisupermarket.com/en/ankara-big-farfalle-pasta-400-g,Out of Stock,,2026-09-14 18:36:07.353061,- 8%
298,Seoudi Supermarket,Barilla Gluten Free Penne Pasta - 400 g,399.95 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/barilla-gluten-free-penne-pasta-400-g,Out of Stock,,2026-09-14 18:36:07.354060,
299,Seoudi Supermarket,Dobella Fusilli Oat Pasta - 400 g,119.95 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/dobella-fusilli-oat-pasta-400-g,Out of Stock,,2026-09-14 18:36:07.355062,
300,Seoudi Supermarket,Dobella Penne Oat Pasta - 400 g,119.95 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/dobella-penne-oat-pasta-400-g,Out of Stock,,2026-09-14 18:36:07.355062,
301,Seoudi Supermarket,Riscossa Fettuccine Pasta - 500 g,304.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-fettuccine-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.732302,
302,Seoudi Supermarket,Barilla Gluten Free Spaghetti Pasta N5 - 400 g,399.95 EGP,,,Pasta,,400,g,,EGP,https://seoudisupermarket.com/en/barilla-gluten-free-spaghetti-pasta-n5-400-g,Out of Stock,,2026-09-14 18:36:16.733302,
303,Seoudi Supermarket,Mega Gluten Free Small Rings - 350 g,68.95 EGP,,,Pasta,,350,g,,EGP,https://seoudisupermarket.com/en/mega-gluten-free-small-rings-350-g,Out of Stock,,2026-09-14 18:36:16.733302,
304,Seoudi Supermarket,Riscossa Spaghetti Pasta N2 - 500 g,189.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-spaghetti-pasta-n2-500-g,Out of Stock,,2026-09-14 18:36:16.734302,
305,Seoudi Supermarket,Delicia Masreya Macaroni Pasta - 350 g,21.45 EGP,,,Pasta,,350,g,,EGP,https://seoudisupermarket.com/en/delicia-masreya-macaroni-pasta-350-g,Out of Stock,,2026-09-14 18:36:16.734302,
306,Seoudi Supermarket,Riscossa Farfalle Pasta - 500 g,199.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-farfalle-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.735302,
307,Seoudi Supermarket,Riscossa Cannelloni Pasta  - 250 g,174.95 EGP,,,Pasta,,250,g,,EGP,https://seoudisupermarket.com/en/riscossa-cannelloni-pasta-250-g,Out of Stock,,2026-09-14 18:36:16.736304,
308,Seoudi Supermarket,Riscossa Lasagna Pasta with Egg - 500 g,269.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-lasagna-pasta-with-egg-500-g,Out of Stock,,2026-09-14 18:36:16.736304,
309,Seoudi Supermarket,Riscossa Fusilli Pasta - 500 g,174.95 EGP,,,Pasta,,500,g,,EGP,https://seoudisupermarket.com/en/riscossa-fusilli-pasta-500-g,Out of Stock,,2026-09-14 18:36:16.737303,
